,recall@1,recall@2,recall@3,recall@4,recall@5,recall@6,recall@8,recall@10,recall@20,recall@50,recall@100
bert-base-german-cased-GermanDPR-10neg-epoch2-part17,0.0624280119788064,0.0843123704215619,0.0988251554941261,0.1066574521999544,0.1151808339092382,0.1220916839437926,0.1340704906703535,0.1437456807187296,0.1782999308915016,0.2342778161713921,0.2762036397143553
bert-base-german-cased-GermanDPR-10neg-epoch2-part18,0.0645012669891727,0.0866159870997467,0.0976733471550337,0.1052752821930436,0.1142593872379643,0.1214005989403371,0.1326883206634426,0.1423635107118188,0.1743837825385874,0.2211472011057387,0.2651462796590683
bert-base-german-cased-GermanDPR-10neg-epoch2-part19,0.0573600552868,0.0785533287260999,0.0903017737848424,0.0969822621515783,0.1041234738539512,0.1091914305459577,0.1197880672656078,0.1283114489748915,0.1587191891269308,0.2024879060124419,0.2398064961990356
bert-base-german-cased-GermanDPR-10neg-epoch2-part20,0.0564386086155261,0.077631882054826,0.08914996544575,0.0979037088228522,0.1045841971895881,0.111264685556324,0.1204791522690632,0.1266989173001622,0.1561852107809275,0.2006450126698941,0.240036857866854
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part1,0.0979037088228522,0.1382170006910861,0.1607924441372971,0.1778392075558646,0.1902787376180625,0.201105736005531,0.2211472011057387,0.2379636028564877,0.2805805114029064,0.3425478000460774,0.3927666436305059
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part2,0.1041234738539512,0.1435153190509112,0.1690854641787624,0.1856715042616929,0.2013360976733495,0.2163096060815507,0.2368117945173953,0.2476387929048639,0.2937111264685598,0.3568302234508231,0.4056668970283408
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part3,0.1052752821930436,0.145818935729096,0.1688551025109439,0.1902787376180625,0.2017968210089865,0.2142363510711843,0.235199262842666,0.2492513245795932,0.2911771481225565,0.358673116793371,0.4095830453812549
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part4,0.1161022805805121,0.1550334024418351,0.1799124625662309,0.1997235659986201,0.2100898410504517,0.2234508177839235,0.2430315595484943,0.2593872379636063,0.3061506565307577,0.3759502418797569,0.4245565537894561
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part5,0.1237042156185219,0.173692697535132,0.2017968210089865,0.2213775627735572,0.2363510711817584,0.2485602395761378,0.2686017046763455,0.2858788297627315,0.3331029716655198,0.3973738769868755,0.4455194655609377
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part6,0.1416724257083633,0.1882054826076962,0.2174614144206431,0.2395761345312171,0.2536281962681443,0.2639944713199759,0.2879520847730978,0.3043077631882098,0.3503800967519057,0.4141902787376245,0.4639483989864161
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part7,0.1508868924211025,0.2084773093757224,0.2358903478461214,0.2566228979497846,0.2771250863856292,0.2877217231052793,0.3109882515549457,0.3291868233126056,0.3798663902326711,0.4416033172080236,0.4952775858097293
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part8,0.1557244874452906,0.2110112877217256,0.2407279428703095,0.2639944713199759,0.2808108730707249,0.2932504031329228,0.3167472932504077,0.3328726099977013,0.3824003685786744,0.4450587422253008,0.4895185441142673
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part9,0.1651693158258482,0.2310527528219333,0.2612301313061542,0.2868002764340054,0.302464869845662,0.3149043999078599,0.3393227366966187,0.3538355217691829,0.4049758120248853,0.4697074406818781,0.5213084542732124
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part10,0.1755355908776798,0.2379636028564877,0.2711356830223488,0.2980879981571109,0.3149043999078599,0.3264224832987838,0.34669431006681,0.3678875835061101,0.41488136374108,0.4826076940797129,0.533056899331952
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part11,0.1584888274591123,0.2140059894033659,0.2464869845657715,0.2706749596867118,0.2854181064270945,0.2980879981571109,0.3206634416033219,0.3381709283575263,0.3886201336097733,0.4540428472702215,0.5100207325501096
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part12,0.1543423174383797,0.2114720110573626,0.2425708362128573,0.2646855563234314,0.2844966597558206,0.2987790831605663,0.3204330799355034,0.3354065883437045,0.3849343469246776,0.4521999539276736,0.50264915917992
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part13,0.1430545957152742,0.2013360976733495,0.2361207095139399,0.2557014512785107,0.2736696613683521,0.2891038931121902,0.3096060815480349,0.3261921216309654,0.3741073485372091,0.4409122322045681,0.4966597558166402
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part14,0.1534208707671058,0.2158488827459137,0.2471780695692269,0.2697535130154379,0.2858788297627315,0.302464869845662,0.3243492282884175,0.3402441833678926,0.3842432619212222,0.4434462105505714,0.4950472241419108
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part15,0.1637871458189373,0.2190739460953724,0.2568532596176031,0.2826537664132728,0.3010826998387511,0.313061506565312,0.3351762266758861,0.3489979267449948,0.3994471319972418,0.4692467173462411,0.5150886892421149
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part16,0.1672425708362145,0.2271366044690192,0.2612301313061542,0.2872609997696423,0.3052292098594837,0.3185901865929555,0.341395991706985,0.3559087767795492,0.4045150886892484,0.4752361207095216,0.5252246026261256
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part17,0.1690854641787624,0.2303616678184779,0.2633033863165205,0.2849573830914576,0.302464869845662,0.3181294632573186,0.3386316516931633,0.3559087767795492,0.4070490670352517,0.4703985256853335,0.521078092605394
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part18,0.1755355908776798,0.2393457728633986,0.2762036397143553,0.302004146510025,0.3215848882745958,0.335636950011523,0.3565998617830047,0.3724948168624797,0.4208707671043604,0.4934346924671814,0.5429624510481442
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part19,0.1812946325731418,0.2421101128772204,0.2768947247178108,0.3052292098594837,0.324579589956236,0.3388620133609817,0.358212393457734,0.375028795208483,0.431697765491829,0.4966597558166402,0.5494125777470601
bert-base-german-cased-GermanDPR-XQA-10neg-epoch1-part20,0.1868233126007853,0.251554941257778,0.2868002764340054,0.3109882515549457,0.3333333333333382,0.3480764800737209,0.3718037318590243,0.3879290486063179,0.4434462105505714,0.5090992858788359,0.5613913844736181
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part1,0.1614835291407526,0.2216079244413757,0.2557014512785107,0.2787376180603586,0.2978576364892924,0.3151347615756784,0.3365583966827969,0.3531444367657275,0.4084312370421625,0.4784611840589803,0.5275282193043098
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part2,0.1437456807187296,0.2045611610228082,0.2363510711817584,0.2563925362819661,0.2768947247178108,0.2911771481225565,0.3132918682331305,0.3294171849804241,0.3782538585579417,0.448514167242578,0.5014973508408279
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part3,0.1393688090301785,0.1946556093066136,0.2252937111264714,0.2464869845657715,0.2600783229670618,0.2757429163787184,0.2997005298318402,0.3167472932504077,0.3667357751670178,0.4319281271596474,0.4853720340935347
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part4,0.1352222990094459,0.1955770559778875,0.2239115411195605,0.2439530062197682,0.2605390463026987,0.2729785763648966,0.2990094448283848,0.3137525915687675,0.3651232434922884,0.4346924671734692,0.4858327574291716
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part5,0.1377562773554492,0.1937341626353397,0.2243722644551974,0.2460262612301345,0.2623819396452466,0.2755125547108999,0.2990094448283848,0.3149043999078599,0.3642017968210145,0.4319281271596474,0.481686247408439
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part6,0.1492743607463731,0.2031789910158973,0.2331260078322997,0.2582354296245139,0.2771250863856292,0.290946786454738,0.3091453582123979,0.3255010366275099,0.3738769868693906,0.4464409122322116,0.4948168624740923
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part7,0.1545726791061982,0.2110112877217256,0.2432619212163128,0.2681409813407086,0.2844966597558206,0.2985487214927478,0.3227366966136882,0.3393227366966187,0.3872379636028624,0.4577286339553171,0.5049527758581043
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part8,0.1630960608154819,0.21792213775628,0.2499424095830487,0.2702142363510749,0.2879520847730978,0.3010826998387511,0.3225063349458697,0.3395530983644372,0.3911541119557766,0.464409122322053,0.5160101359133886
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part9,0.167472932504033,0.2225293711126496,0.2568532596176031,0.2764340013821738,0.2937111264685598,0.3128311448974936,0.3374798433540709,0.3536051601013644,0.4022114720110636,0.4720110573600629,0.5268371343008545
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part10,0.1723105275282211,0.2266758811333822,0.262612301313065,0.285648468094913,0.3040774015203913,0.3167472932504077,0.3420870767104405,0.3577516701220971,0.4107348537203473,0.4823773324118944,0.5358212393457731
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part11,0.1504261690854655,0.2045611610228082,0.2432619212163128,0.2646855563234314,0.2787376180603586,0.2953236581432891,0.3183598249251371,0.3379405666897078,0.3906933886201396,0.4630269523151422,0.5157797742455702
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part12,0.1451278507256405,0.2013360976733495,0.2324349228288442,0.2533978346003259,0.2704445980188933,0.2861091914305499,0.3091453582123979,0.3287260999769686,0.3817092835752189,0.4503570605851258,0.5012669891730095
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part13,0.1368348306841753,0.1955770559778875,0.223681179451742,0.2451048145588606,0.2614604929739726,0.274591108039626,0.2960147431467446,0.3126007832296751,0.3660446901635623,0.4349228288412877,0.4897489057820858
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part14,0.1416724257083633,0.1992628426629832,0.2264455194655638,0.2474084312370454,0.2658373646625238,0.280350149735088,0.3031559548491174,0.3206634416033219,0.3685786685095656,0.4360746371803801,0.4915917991246336
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part15,0.145358212393459,0.1951163326422506,0.2310527528219333,0.2536281962681443,0.2690624280119825,0.2842662980880021,0.3040774015203913,0.3222759732780512,0.3718037318590243,0.4457498272287562,0.4911310757889967
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part16,0.1536512324349243,0.2135452660677289,0.2434922828841312,0.2672195346694346,0.2835752130845467,0.297166551485837,0.3178991015895001,0.3331029716655198,0.3833218152499483,0.4558857406127693,0.5123243492282938
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part17,0.1538815941027427,0.2188435844275539,0.2464869845657715,0.2704445980188933,0.2872609997696423,0.2997005298318402,0.3220456116102327,0.3384012900253448,0.3932273669661429,0.4584197189587726,0.5097903708822912
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part18,0.1633264224833004,0.2222990094448311,0.2598479612992433,0.2844966597558206,0.3022345081778435,0.3183598249251371,0.3390923750288002,0.3595945634646449,0.409122322045618,0.4805344390693466,0.5337479843354073
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part19,0.1681640175074885,0.2282884128081116,0.263533747984339,0.2881824464409163,0.3093757198802164,0.3241188666205991,0.3473853950702655,0.3648928818244699,0.4162635337479908,0.4851416724257162,0.539046302695231
bert-base-german-cased-GermanDPR-XQA-10neg-epoch2-part20,0.1709283575213102,0.2361207095139399,0.2720571296936227,0.2985487214927478,0.3128311448974936,0.3278046533056947,0.3499193734162688,0.3685786685095656,0.4245565537894561,0.4936650541349999,0.5471089610688759
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part1,0.21538815941027678,0.2904860631191011,0.33126007832297194,0.3630499884819221,0.38401290025340373,0.39829532365814946,0.42524763879291155,0.44114259387238663,0.5031098825155569,0.5747523612070867,0.6311909698226006
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part2,0.22713660446901923,0.3059202948629392,0.34899792674499486,0.3752591568763015,0.3987560469937864,0.4158028104123539,0.44344621055057143,0.46233586731168674,0.5249942409583072,0.5938723796360159,0.6576825616217193
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part3,0.2377332411886693,0.31766873992168165,0.3577516701220971,0.3900023036166842,0.4109652153881658,0.42962451048146266,0.4547339322736769,0.47546648237734007,0.5372034093526836,0.6166781847500399,0.6724257083620985
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part4,0.2444137295554052,0.32757429163787627,0.369730476848658,0.4022114720110636,0.42639944713200395,0.43999078553329424,0.46440912232205306,0.48583275742917165,0.5452660677263285,0.6300391614835085,0.6853259617599302
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part5,0.23612070951393993,0.3213545266067773,0.3655839668279254,0.39414881363741683,0.4137295554019876,0.42662980879982243,0.45219995392767365,0.4738539507026107,0.5372034093526836,0.6233586731167742,0.6821008984104723
bert-base-german-cased-GermanDPR-XQA-HP-10neg-epoch1-part6,0.25178530292559653,0.3384012900253448,0.38170928357521894,0.4121170237272582,0.43446210550565073,0.45012669891730733,0.47707901405206943,0.5012669891730095,0.5648468094908945,0.6420179682100665,0.7032941718497673
